country,elec_con,boradband_sub,internet_usr,import,export,gdp_per_capita
France,7530.91611513004,5.89710915542056,36.14,24.5211116390361,25.6108628235084,29691.1815836764
United Kingdom,6174.55089583941,5.21576054348529,64.82,26.9623905419878,24.6748283320384,32586.6428021759
Greece,5049.58830399251,0.0949624573774843,17.8,29.3574708981139,18.5816390016514,18292.0098552546
Hungary,3637.27833175643,2.60604089253235,21.63,60.5705307251548,56.597297156527,8365.46460543265
Ireland,6092.54899448796,1.04222455600735,34.31,65.5741722924224,80.8968943619088,40904.5948300442
Iceland,27666.3868942149,14.3385358282314,83.14,35.8949121831554,32.9038325833474,39114.2431488649
Israel,6597.30630671032,9.97199147805043,19.5933936579649,35.6999597472829,34.973835733912,18755.2747445932
Italy,5652.51954248657,3.88815784801074,29.04,22.8979708948268,23.3506081450555,27399.1051248808
Japan,7815.31185893923,11.7900260138826,48.4352658899653,10.2175422587895,11.8727533542826,33690.9377297154
Korea Rep.,6982.13143937655,23.9924366887005,65.5,30.6908340870083,32.70217830368,14219.1935856009
Luxembourg,16258.8844850874,3.4342589195429,54.55,115.933618328665,140.632782738903,64422.2789895382
Netherlands,6751.12241362287,12.3218759101562,64.35,53.5473169998794,59.990747934595,35186.8709268694
Norway,23201.394129715,8.74466805248143,78.13,26.9351382089425,39.6485456710955,50111.6544494522
New Zealand,9407.03218116806,2.06431407817433,60.9625398663824,28.0398500715015,29.8027471224884,21941.0506418817
Poland,3324.47139177329,0.511764234991788,24.87,36.0460085349852,33.3912971522466,5693.40704201562
Portugal,4375.73221685312,4.80916284279642,29.67,33.6865576570061,26.7516795146085,15772.7358771091
Slovak Republic,5021.79822212264,0.416914078502205,43.04,63.9817237097494,62.0875477703167,8711.64897162641
Slovenia,6578.0342360426,2.91216892106331,31.8547930120441,51.2126229667868,50.895880003896,14880.4689893241
Sweden,15360.1788925021,12.245919536592,79.13,34.9038225234048,41.2443052072759,36961.4253671424
United States,13307.4920085002,9.47284105008344,61.6971171244207,13.4130332986698,9.03752778943363,39677.1983481058
Ethiopia,28.5231904168707,7.91780309134925E-05,0.105811658802603,27.2125441032923,13.2143275543515,119.058658770078
