country,elec_con,boradband_sub,internet_usr,import,export,gdp_per_capita
United Arab Emirates,12814.7410475949,0.515885853741149,28.3164853110439,43.5683114306968,49.5033473840813,32355.4104782613
Argentina,2003.43404362001,0.393328876491942,10.8821243775325,13.3700972551027,28.3826540405656,2693.10601949772
Bahrain,20279.445520531,0.6798254295664,18.0507208881153,58.3898628770108,72.2176603559946,13279.3989706442
Brunei Darussalam,7446.49560403398,0.79588460972209,15.329879855735,41.6261387879542,67.1218302942605,17016.9434933055
Cyprus,3692.27754742148,0.599973261950224,28.32,61.637989116571,62.8148944158229,15988.2750382377
Hong Kong SAR China,5647.89964561617,15.031584563776,43.0823830278909,139.205652176259,147.362721134998,24665.8899982779
Kuwait,15846.5195878005,0.512637240312621,10.2489679289296,36.6091466781708,44.6160465918896,18675.2136669181
Latvia,2307.18651806596,0.431543965051844,21.94,46.8256004420674,36.6639695289219,4987.18881803869
Malta,4500.35230030634,4.30677258808311,28.92,79.2206295801263,83.1220906116053,10849.7502791421
Oman,3539.50989216181,0.00420202832340369,6.87339603918545,27.9151441593823,49.1032808687007,8670.2637844607
Qatar,16040.6565067435,0.0362051306481195,10.2261289281118,28.1269507973441,60.3427728278758,30523.4899332357
Russian Federation,5304.43172337096,0.00755905617432195,4.12827181796644,24.4583426049919,35.2493315670235,2375.05904394498
Saudi Arabia,5819.10210215218,0.159366113060869,6.38470501955932,23.776247512612,41.1778516038791,8317.90857478937
Singapore,7756.22605363985,6.52766921834062,47,168.313714580401,185.964275019301,22016.7126711623
Trinidad and Tobago,4081.88818631441,0.0137745035504566,21.9986754804449,44.738674720199,50.2735832297033,7049.60990136313
Venezuela RB,2726.11560161695,0.308487274342374,4.91044632720325,18.1421401001924,30.4335705492145,3657.19374768603
Austria,7427.65644509121,5.57354083218031,36.56,41.6506740750331,45.3092252103046,26351.3814991077
Belgium,8311.89267946638,7.88684055441118,46.33,64.8545881667365,70.4368728716333,25006.7913546241
Canada,16959.6007907659,11.2358667021526,61.5932992681952,35.9553511246897,40.3226899067529,23995.0163265338
Switzerland,8031.4322256362,6.28625710849573,61.4,42.2583052121521,48.9828861003738,41336.7216439991
Chile,2752.41090866936,1.19127493232729,22.1,30.3937659132879,31.5433054140913,4566.52332569841
Czech Republic,5894.2331191117,0.149793373258652,23.93,46.5234495635665,45.2424144761489,8011.89807378016
Germany,6900.78052702986,3.82983076091388,48.82,28.2373950722483,32.6184799753431,25170.8242069175
Denmark,6533.75201430227,8.40561565164722,64.25,38.892170370092,45.3985085136119,33228.6929087101
Spain,5576.5462645648,3.01715700039021,20.39,28.5057281045473,26.4771356274223,17019.5354136605
Estonia,4767.46293544061,3.45038933748073,41.52,65.8925717820506,58.4269807722048,5298.62321323101
Finland,16138.144113427,5.25935342835809,62.43,30.204533040212,39.0858391384391,26834.0262501804
