country,elec_con,boradband_sub,internet_usr,import,export,gdp_per_capita
United Arab Emirates,12237.5938298945,1.53460640486211,30.1312961695367,53.0548827099662,63.5677906002192,37179.6829043449
Argentina,2279.28699428626,1.41711381613076,16.0366841054923,15.4711647365981,21.5002443763064,4732.80370917799
Bahrain,19491.601989631,1.82277987337067,21.4586805077435,62.1321301503599,78.6051030377881,16275.6132856988
Brunei Darussalam,8687.09586730391,1.73560201442917,29.7156041447864,31.7905237179863,68.7990469672454,22131.9460641106
Cyprus,3925.86532943109,1.6804158217007,33.83,57.531769555117,57.4065847637219,23578.4293524547
Hong Kong SAR China,5782.56062504607,22.0073361605551,56.3998803935333,177.941970417989,186.652710165694,24928.1003722551
Croatia,3325.5237666141,0.595494335303314,30.91,45.4705221426344,39.4543555200511,9365.74246801187
Kuwait,16949.2933716898,0.910553589265666,22.9271120360078,32.3799737397956,56.9161386082092,27438.1686296163
Lithuania,3196.8493444771,3.87161633704432,31.23,54.4200379440052,47.3954620724445,6706.83468663579
Latvia,2607.4599601789,2.17691251112331,38.58,54.3423429564743,38.8740243362078,6746.06384686916
Malta,4797.29258251343,9.11053561488007,34.62,80.5998808183805,78.4126773930124,14064.2295970135
Oman,3825.26874912691,0.0271103786078009,6.75885217024525,38.8695177281129,51.3779196773651,10115.0436104014
Qatar,16824.2962671562,1.51516623795953,20.701647851169,26.2042038922363,64.1682249463259,43346.8630647497
Russian Federation,5633.8557460889,0.467673856474372,12.8593889008473,22.1639613425553,34.4178910548533,4102.37229354879
Saudi Arabia,6108.68841078947,0.288180436692778,10.2345329969583,24.0975055731163,50.9853310838178,10756.0162185009
Singapore,8314.25348597211,12.4605380109261,62,189.95624386339,216.335831586801,27404.5752387102
Trinidad and Tobago,4697.27671082148,0.32804315631299,27.0242700782714,40.6785048939882,56.0381366373914,9984.00841201118
Uruguay,1928.94549375229,0.812317867803992,17.0630983403661,29.364392480924,32.1122955980312,4117.31003610799
Venezuela RB,2762.9271682822,0.800450822627921,8.40446959241215,19.1691020351116,36.1983535672104,4273.36537157056
Austria,7808.03542256539,10.6186174633295,54.28,44.0180534564502,46.9162957288669,36693.3995817902
Belgium,8576.22349653402,15.5152530266085,53.86,65.8415924546768,70.6767396106007,35547.5358635613
Canada,17235.4117830911,16.9705659696285,65.9559634648989,33.0474587528492,37.4635077814844,31830.0118713303
Switzerland,8205.69379366341,16.711563616084,67.8,42.5901635391364,51.5524376181496,53255.9767002361
Chile,3084.0591338505,2.96187445498864,28.1779101232438,30.4036598782271,37.8551541055572,6323.75763996105
Czech Republic,6230.3982278885,2.31190429494443,35.5,56.6163340593787,57.4301590104851,11667.6321201205
Germany,7108.96252447699,8.34835600118709,64.73,30.4485398530592,35.4944037255576,34120.1912644612
Denmark,6615.56995871791,18.8493668123969,80.93,38.3363638960658,43.8017407410606,46487.5149113562
Spain,5892.30741093794,7.96391249970353,44.01,29.0335724733579,25.1788906688955,24918.6458419994
Estonia,5429.52552199919,10.4117489834285,53.2,69.4036924091321,61.5264155608671,8849.31910869531
Finland,16774.8880488247,15.3012237153666,72.39,32.4021782340655,38.5891959085546,37636.1117341753
France,7665.01538149405,10.7553477652905,39.15,25.2877668404686,25.9090111997007,33874.7425478435
United Kingdom,6138.75413718816,10.2092140456245,65.61,27.179449183431,24.3602766431563,38308.4363664645
Greece,5152.71313180705,0.466276319397512,21.42,29.6960154518009,20.7816982370627,21676.4309223515
Hungary,3680.16846694408,4.06321605966156,27.74,63.9835636467609,60.0242892350636,10206.3250947957
Ireland,6168.3989875836,3.72265828640238,36.99,66.0529156069781,80.4329061131973,47425.636318742
Iceland,28215.4522484028,19.0210458095985,83.88,37.9635602589445,32.6026578941364,47032.5338723761
Israel,6525.92157438684,15.150685939576,22.7704855254035,39.3622582331417,39.4230224977609,19682.9156675002
